tokenizer,n,digits,tokens
BERT,1360,4,2
BERT,1361,4,2
BERT,1362,4,2
BERT,1363,4,2
BERT,1364,4,2
BERT,1365,4,2
BERT,1366,4,2
BERT,1367,4,2
BERT,1368,4,2
BERT,1369,4,2
BERT,1370,4,2
BERT,1371,4,2
BERT,1372,4,2
BERT,1373,4,2
BERT,1374,4,2
BERT,1375,4,2
BERT,1376,4,2
BERT,1377,4,2
BERT,1378,4,2
BERT,1379,4,2
BERT,1380,4,2
BERT,1381,4,2
BERT,1382,4,2
BERT,1383,4,2
BERT,1384,4,2
BERT,1385,4,2
BERT,1386,4,2
BERT,1387,4,2
BERT,1388,4,2
BERT,1389,4,2
BERT,1390,4,2
BERT,1391,4,2
BERT,1392,4,2
BERT,1393,4,2
BERT,1394,4,2
BERT,1395,4,2
BERT,1396,4,2
BERT,1397,4,2
BERT,1398,4,2
BERT,1399,4,2
BERT,1400,4,1
BERT,1401,4,2
BERT,1402,4,2
BERT,1403,4,2
BERT,1404,4,2
BERT,1405,4,2
BERT,1406,4,2
BERT,1407,4,2
BERT,1408,4,2
BERT,1409,4,2
BERT,1410,4,2
BERT,1411,4,2
BERT,1412,4,2
BERT,1413,4,2
BERT,1414,4,2
BERT,1415,4,2
BERT,1416,4,2
BERT,1417,4,2
BERT,1418,4,2
BERT,1419,4,2
BERT,1420,4,2
BERT,1421,4,2
BERT,1422,4,2
BERT,1423,4,2
BERT,1424,4,2
BERT,1425,4,2
BERT,1426,4,2
BERT,1427,4,2
BERT,1428,4,2
BERT,1429,4,2
BERT,1430,4,2
BERT,1431,4,2
BERT,1432,4,2
BERT,1433,4,2
BERT,1434,4,2
BERT,1435,4,2
BERT,1436,4,2
BERT,1437,4,2
BERT,1438,4,2
BERT,1439,4,2
BERT,1440,4,2
BERT,1441,4,2
BERT,1442,4,2
BERT,1443,4,2
BERT,1444,4,2
BERT,1445,4,2
BERT,1446,4,2
BERT,1447,4,2
BERT,1448,4,2
BERT,1449,4,2
BERT,1450,4,2
BERT,1451,4,2
BERT,1452,4,2
BERT,1453,4,2
BERT,1454,4,2
BERT,1455,4,2
BERT,1456,4,2
BERT,1457,4,2
BERT,1458,4,2
BERT,1459,4,2
BERT,1460,4,2
BERT,1461,4,2
BERT,1462,4,2
BERT,1463,4,2
BERT,1464,4,2
BERT,1465,4,2
BERT,1466,4,2
BERT,1467,4,2
BERT,1468,4,2
BERT,1469,4,2
BERT,1470,4,2
BERT,1471,4,2
BERT,1472,4,2
BERT,1473,4,2
BERT,1474,4,2
BERT,1475,4,2
BERT,1476,4,2
BERT,1477,4,2
BERT,1478,4,2
BERT,1479,4,2
BERT,1480,4,2
BERT,1481,4,2
BERT,1482,4,2
BERT,1483,4,2
BERT,1484,4,2
BERT,1485,4,2
BERT,1486,4,2
BERT,1487,4,2
BERT,1488,4,2
BERT,1489,4,2
BERT,1490,4,2
BERT,1491,4,2
BERT,1492,4,2
BERT,1493,4,2
BERT,1494,4,2
BERT,1495,4,2
BERT,1496,4,2
BERT,1497,4,2
BERT,1498,4,2
BERT,1499,4,2
BERT,1500,4,1
BERT,1501,4,2
BERT,1502,4,2
BERT,1503,4,2
BERT,1504,4,2
BERT,1505,4,2
BERT,1506,4,2
BERT,1507,4,2
BERT,1508,4,2
BERT,1509,4,2
BERT,1510,4,2
BERT,1511,4,2
BERT,1512,4,2
BERT,1513,4,2
BERT,1514,4,2
BERT,1515,4,2
BERT,1516,4,2
BERT,1517,4,2
BERT,1518,4,2
BERT,1519,4,2
BERT,1520,4,2
BERT,1521,4,2
BERT,1522,4,2
BERT,1523,4,2
BERT,1524,4,2
BERT,1525,4,2
BERT,1526,4,2
BERT,1527,4,2
BERT,1528,4,2
BERT,1529,4,2
BERT,1530,4,2
BERT,1531,4,2
BERT,1532,4,2
BERT,1533,4,2
BERT,1534,4,2
BERT,1535,4,2
BERT,1536,4,2
BERT,1537,4,2
BERT,1538,4,2
BERT,1539,4,2
BERT,1540,4,1
BERT,1541,4,2
BERT,1542,4,2
BERT,1543,4,2
BERT,1544,4,2
BERT,1545,4,2
BERT,1546,4,2
BERT,1547,4,2
BERT,1548,4,2
BERT,1549,4,2
BERT,1550,4,1
BERT,1551,4,2
BERT,1552,4,2
BERT,1553,4,2
BERT,1554,4,2
BERT,1555,4,2
BERT,1556,4,2
BERT,1557,4,2
BERT,1558,4,2
BERT,1559,4,2
BERT,1560,4,1
BERT,1561,4,2
BERT,1562,4,2
BERT,1563,4,2
BERT,1564,4,2
BERT,1565,4,2
BERT,1566,4,2
BERT,1567,4,2
BERT,1568,4,2
BERT,1569,4,2
BERT,1570,4,1
BERT,1571,4,2
BERT,1572,4,2
BERT,1573,4,2
BERT,1574,4,2
BERT,1575,4,2
BERT,1576,4,2
BERT,1577,4,2
BERT,1578,4,2
BERT,1579,4,2
BERT,1580,4,1
BERT,1581,4,2
BERT,1582,4,2
BERT,1583,4,2
BERT,1584,4,2
BERT,1585,4,2
BERT,1586,4,2
BERT,1587,4,2
BERT,1588,4,2
BERT,1589,4,2
BERT,1590,4,2
BERT,1591,4,2
BERT,1592,4,2
BERT,1593,4,2
BERT,1594,4,2
BERT,1595,4,2
BERT,1596,4,2
BERT,1597,4,2
BERT,1598,4,2
BERT,1599,4,2
BERT,1600,4,1
BERT,1601,4,2
BERT,1602,4,2
BERT,1603,4,1
BERT,1604,4,1
BERT,1605,4,1
BERT,1606,4,2
BERT,1607,4,2
BERT,1608,4,2
BERT,1609,4,1
BERT,1610,4,1
BERT,1611,4,1
BERT,1612,4,1
BERT,1613,4,2
BERT,1614,4,2
BERT,1615,4,2
BERT,1616,4,2
BERT,1617,4,2
BERT,1618,4,1
BERT,1619,4,2
BERT,1620,4,1
BERT,1621,4,1
BERT,1622,4,1
BERT,1623,4,1
BERT,1624,4,1
BERT,1625,4,1
BERT,1626,4,1
BERT,1627,4,2
BERT,1628,4,1
BERT,1629,4,1
BERT,1630,4,1
BERT,1631,4,2
BERT,1632,4,1
BERT,1633,4,2
BERT,1634,4,1
BERT,1635,4,1
BERT,1636,4,2
BERT,1637,4,2
BERT,1638,4,1
BERT,1639,4,2
BERT,1640,4,1
BERT,1641,4,1
BERT,1642,4,1
BERT,1643,4,1
BERT,1644,4,1
BERT,1645,4,1
BERT,1646,4,1
BERT,1647,4,2
BERT,1648,4,1
BERT,1649,4,1
BERT,1650,4,1
BERT,1651,4,1
BERT,1652,4,1
BERT,1653,4,1
BERT,1654,4,1
BERT,1655,4,1
BERT,1656,4,1
BERT,1657,4,2
BERT,1658,4,1
BERT,1659,4,1
BERT,1660,4,1
BERT,1661,4,1
BERT,1662,4,1
BERT,1663,4,1
BERT,1664,4,1
BERT,1665,4,1
BERT,1666,4,1
BERT,1667,4,1
BERT,1668,4,2
BERT,1669,4,2
BERT,1670,4,1
BERT,1671,4,2
BERT,1672,4,1
BERT,1673,4,2
BERT,1674,4,2
BERT,1675,4,1
BERT,1676,4,2
BERT,1677,4,2
BERT,1678,4,2
BERT,1679,4,1
BERT,1680,4,1
BERT,1681,4,2
BERT,1682,4,1
BERT,1683,4,1
BERT,1684,4,2
BERT,1685,4,1
BERT,1686,4,2
BERT,1687,4,2
BERT,1688,4,1
BERT,1689,4,1
BERT,1690,4,1
BERT,1691,4,2
BERT,1692,4,1
BERT,1693,4,2
BERT,1694,4,2
BERT,1695,4,1
BERT,1696,4,2
BERT,1697,4,1
BERT,1698,4,2
BERT,1699,4,1
BERT,1700,4,1
BERT,1701,4,1
BERT,1702,4,1
BERT,1703,4,1
BERT,1704,4,1
BERT,1705,4,1
BERT,1706,4,2
BERT,1707,4,1
BERT,1708,4,1
BERT,1709,4,1
BERT,1710,4,1
BERT,1711,4,1
BERT,1712,4,1
BERT,1713,4,1
BERT,1714,4,1
BERT,1715,4,1
BERT,1716,4,1
BERT,1717,4,1
BERT,1718,4,1
BERT,1719,4,1
BERT,1720,4,1
BERT,1721,4,1
BERT,1722,4,1
BERT,1723,4,1
BERT,1724,4,1
BERT,1725,4,1
BERT,1726,4,1
BERT,1727,4,1
BERT,1728,4,1
BERT,1729,4,1
BERT,1730,4,1
BERT,1731,4,1
BERT,1732,4,1
BERT,1733,4,1
BERT,1734,4,1
BERT,1735,4,1
BERT,1736,4,1
BERT,1737,4,1
BERT,1738,4,1
BERT,1739,4,1
BERT,1740,4,1
BERT,1741,4,1
BERT,1742,4,1
BERT,1743,4,1
BERT,1744,4,1
BERT,1745,4,1
BERT,1746,4,1
BERT,1747,4,1
BERT,1748,4,1
BERT,1749,4,1
BERT,1750,4,1
BERT,1751,4,1
BERT,1752,4,1
BERT,1753,4,1
BERT,1754,4,1
BERT,1755,4,1
BERT,1756,4,1
BERT,1757,4,1
BERT,1758,4,1
BERT,1759,4,1
BERT,1760,4,1
BERT,1761,4,1
BERT,1762,4,1
BERT,1763,4,1
BERT,1764,4,1
BERT,1765,4,1
BERT,1766,4,1
BERT,1767,4,1
BERT,1768,4,1
BERT,1769,4,1
BERT,1770,4,1
BERT,1771,4,1
BERT,1772,4,1
BERT,1773,4,1
BERT,1774,4,1
BERT,1775,4,1
BERT,1776,4,1
BERT,1777,4,1
BERT,1778,4,1
BERT,1779,4,1
BERT,1780,4,1
BERT,1781,4,1
BERT,1782,4,1
BERT,1783,4,1
BERT,1784,4,1
BERT,1785,4,1
BERT,1786,4,1
BERT,1787,4,1
BERT,1788,4,1
BERT,1789,4,1
BERT,1790,4,1
BERT,1791,4,1
BERT,1792,4,1
BERT,1793,4,1
BERT,1794,4,1
BERT,1795,4,1
BERT,1796,4,1
BERT,1797,4,1
BERT,1798,4,1
BERT,1799,4,1
BERT,1800,4,1
BERT,1801,4,1
BERT,1802,4,1
BERT,1803,4,1
BERT,1804,4,1
BERT,1805,4,1
BERT,1806,4,1
BERT,1807,4,1
BERT,1808,4,1
BERT,1809,4,1
BERT,1810,4,1
BERT,1811,4,1
BERT,1812,4,1
BERT,1813,4,1
BERT,1814,4,1
BERT,1815,4,1
BERT,1816,4,1
BERT,1817,4,1
BERT,1818,4,1
BERT,1819,4,1
BERT,1820,4,1
BERT,1821,4,1
BERT,1822,4,1
BERT,1823,4,1
BERT,1824,4,1
BERT,1825,4,1
BERT,1826,4,1
BERT,1827,4,1
BERT,1828,4,1
BERT,1829,4,1
BERT,1830,4,1
BERT,1831,4,1
BERT,1832,4,1
BERT,1833,4,1
BERT,1834,4,1
BERT,1835,4,1
BERT,1836,4,1
BERT,1837,4,1
BERT,1838,4,1
BERT,1839,4,1
BERT,1840,4,1
BERT,1841,4,1
BERT,1842,4,1
BERT,1843,4,1
BERT,1844,4,1
BERT,1845,4,1
BERT,1846,4,1
BERT,1847,4,1
BERT,1848,4,1
BERT,1849,4,1
BERT,1850,4,1
BERT,1851,4,1
BERT,1852,4,1
BERT,1853,4,1
BERT,1854,4,1
BERT,1855,4,1
BERT,1856,4,1
BERT,1857,4,1
BERT,1858,4,1
BERT,1859,4,1
BERT,1860,4,1
BERT,1861,4,1
BERT,1862,4,1
BERT,1863,4,1
BERT,1864,4,1
BERT,1865,4,1
BERT,1866,4,1
BERT,1867,4,1
BERT,1868,4,1
BERT,1869,4,1
BERT,1870,4,1
BERT,1871,4,1
BERT,1872,4,1
BERT,1873,4,1
BERT,1874,4,1
BERT,1875,4,1
BERT,1876,4,1
BERT,1877,4,1
BERT,1878,4,1
BERT,1879,4,1
BERT,1880,4,1
BERT,1881,4,1
BERT,1882,4,1
BERT,1883,4,1
BERT,1884,4,1
BERT,1885,4,1
BERT,1886,4,1
BERT,1887,4,1
BERT,1888,4,1
BERT,1889,4,1
BERT,1890,4,1
BERT,1891,4,1
BERT,1892,4,1
BERT,1893,4,1
BERT,1894,4,1
BERT,1895,4,1
BERT,1896,4,1
BERT,1897,4,1
BERT,1898,4,1
BERT,1899,4,1
BERT,1900,4,1
BERT,1901,4,1
BERT,1902,4,1
BERT,1903,4,1
BERT,1904,4,1
BERT,1905,4,1
BERT,1906,4,1
BERT,1907,4,1
BERT,1908,4,1
BERT,1909,4,1
BERT,1910,4,1
BERT,1911,4,1
BERT,1912,4,1
BERT,1913,4,1
BERT,1914,4,1
BERT,1915,4,1
BERT,1916,4,1
BERT,1917,4,1
BERT,1918,4,1
BERT,1919,4,1
BERT,1920,4,1
BERT,1921,4,1
BERT,1922,4,1
BERT,1923,4,1
BERT,1924,4,1
BERT,1925,4,1
BERT,1926,4,1
BERT,1927,4,1
BERT,1928,4,1
BERT,1929,4,1
BERT,1930,4,1
BERT,1931,4,1
BERT,1932,4,1
BERT,1933,4,1
BERT,1934,4,1
BERT,1935,4,1
BERT,1936,4,1
BERT,1937,4,1
BERT,1938,4,1
BERT,1939,4,1
BERT,1940,4,1
BERT,1941,4,1
BERT,1942,4,1
BERT,1943,4,1
BERT,1944,4,1
BERT,1945,4,1
BERT,1946,4,1
BERT,1947,4,1
BERT,1948,4,1
BERT,1949,4,1
BERT,1950,4,1
BERT,1951,4,1
BERT,1952,4,1
BERT,1953,4,1
BERT,1954,4,1
BERT,1955,4,1
BERT,1956,4,1
BERT,1957,4,1
BERT,1958,4,1
BERT,1959,4,1
BERT,1960,4,1
BERT,1961,4,1
BERT,1962,4,1
BERT,1963,4,1
BERT,1964,4,1
BERT,1965,4,1
BERT,1966,4,1
BERT,1967,4,1
BERT,1968,4,1
BERT,1969,4,1
BERT,1970,4,1
BERT,1971,4,1
BERT,1972,4,1
BERT,1973,4,1
BERT,1974,4,1
BERT,1975,4,1
BERT,1976,4,1
BERT,1977,4,1
BERT,1978,4,1
BERT,1979,4,1
BERT,1980,4,1
BERT,1981,4,1
BERT,1982,4,1
BERT,1983,4,1
BERT,1984,4,1
BERT,1985,4,1
BERT,1986,4,1
BERT,1987,4,1
BERT,1988,4,1
BERT,1989,4,1
BERT,1990,4,1
BERT,1991,4,1
BERT,1992,4,1
BERT,1993,4,1
BERT,1994,4,1
BERT,1995,4,1
BERT,1996,4,1
BERT,1997,4,1
BERT,1998,4,1
BERT,1999,4,1
BERT,2000,4,1
BERT,2001,4,1
BERT,2002,4,1
BERT,2003,4,1
BERT,2004,4,1
BERT,2005,4,1
BERT,2006,4,1
BERT,2007,4,1
BERT,2008,4,1
BERT,2009,4,1
BERT,2010,4,1
BERT,2011,4,1
BERT,2012,4,1
BERT,2013,4,1
BERT,2014,4,1
BERT,2015,4,1
BERT,2016,4,1
BERT,2017,4,1
BERT,2018,4,1
BERT,2019,4,1
BERT,2020,4,1
BERT,2021,4,1
BERT,2022,4,2
BERT,2023,4,2
BERT,2024,4,2
BERT,2025,4,2
BERT,2026,4,2
BERT,2027,4,2
BERT,2028,4,2
BERT,2029,4,2
BERT,2030,4,2
BERT,2031,4,2
BERT,2032,4,2
BERT,2033,4,2
BERT,2034,4,2
BERT,2035,4,2
BERT,2036,4,2
BERT,2037,4,2
BERT,2038,4,2
BERT,2039,4,2
BERT,2040,4,2
BERT,2041,4,2
BERT,2042,4,2
BERT,2043,4,2
BERT,2044,4,2
BERT,2045,4,2
BERT,2046,4,2
BERT,2047,4,2
BERT,2048,4,2
BERT,2049,4,2
BERT,2050,4,2
BERT,2051,4,2
BERT,2052,4,2
BERT,2053,4,2
BERT,2054,4,2
BERT,2055,4,2
BERT,2056,4,2
BERT,2057,4,2
BERT,2058,4,2
BERT,2059,4,2
BERT,2060,4,2
BERT,2061,4,2
BERT,2062,4,2
BERT,2063,4,2
BERT,2064,4,2
BERT,2065,4,2
BERT,2066,4,2
BERT,2067,4,2
BERT,2068,4,2
BERT,2069,4,2
BERT,2070,4,2
BERT,2071,4,2
BERT,2072,4,2
BERT,2073,4,2
BERT,2074,4,2
BERT,2075,4,2
BERT,2076,4,2
BERT,2077,4,2
BERT,2078,4,2
BERT,2079,4,2
BERT,2080,4,2
BERT,2081,4,2
BERT,2082,4,2
BERT,2083,4,2
BERT,2084,4,2
BERT,2085,4,2
BERT,2086,4,2
BERT,2087,4,2
BERT,2088,4,2
BERT,2089,4,2
BERT,2090,4,2
BERT,2091,4,2
BERT,2092,4,2
BERT,2093,4,2
BERT,2094,4,2
BERT,2095,4,2
BERT,2096,4,2
BERT,2097,4,2
BERT,2098,4,2
BERT,2099,4,2
BERT,2100,4,2
BERT,2101,4,2
BERT,2102,4,2
BERT,2103,4,2
BERT,2104,4,2
BERT,2105,4,2
BERT,2106,4,2
BERT,2107,4,2
BERT,2108,4,2
BERT,2109,4,2
BERT,2110,4,2
BERT,2111,4,2
BERT,2112,4,2
BERT,2113,4,2
BERT,2114,4,2
BERT,2115,4,2
BERT,2116,4,2
BERT,2117,4,2
BERT,2118,4,2
BERT,2119,4,2
BERT,2120,4,2
BERT,2121,4,2
BERT,2122,4,2
BERT,2123,4,2
BERT,2124,4,2
BERT,2125,4,2
BERT,2126,4,2
BERT,2127,4,2
BERT,2128,4,2
BERT,2129,4,2
BERT,2130,4,2
BERT,2131,4,2
BERT,2132,4,2
BERT,2133,4,2
BERT,2134,4,2
BERT,2135,4,2
BERT,2136,4,2
BERT,2137,4,2
BERT,2138,4,2
BERT,2139,4,2
BERT,2140,4,2
BERT,2141,4,2
BERT,2142,4,2
BERT,2143,4,2
BERT,2144,4,2
BERT,2145,4,2
BERT,2146,4,2
BERT,2147,4,2
BERT,2148,4,2
BERT,2149,4,2
BERT,2150,4,2
BERT,2151,4,2
BERT,2152,4,2
BERT,2153,4,2
BERT,2154,4,2
BERT,2155,4,2
BERT,2156,4,2
BERT,2157,4,2
BERT,2158,4,2
BERT,2159,4,2
BERT,2160,4,2
BERT,2161,4,2
BERT,2162,4,2
BERT,2163,4,2
BERT,2164,4,2
BERT,2165,4,2
BERT,2166,4,2
BERT,2167,4,2
BERT,2168,4,2
BERT,2169,4,2
BERT,2170,4,2
BERT,2171,4,2
BERT,2172,4,2
BERT,2173,4,2
BERT,2174,4,2
BERT,2175,4,2
BERT,2176,4,2
BERT,2177,4,2
BERT,2178,4,2
BERT,2179,4,2
BERT,2180,4,2
BERT,2181,4,2
BERT,2182,4,2
BERT,2183,4,2
BERT,2184,4,2
BERT,2185,4,2
BERT,2186,4,2
BERT,2187,4,2
BERT,2188,4,2
BERT,2189,4,2
BERT,2190,4,2
BERT,2191,4,2
BERT,2192,4,2
BERT,2193,4,2
BERT,2194,4,2
BERT,2195,4,2
BERT,2196,4,2
BERT,2197,4,2
BERT,2198,4,2
BERT,2199,4,2
BERT,2200,4,2
BERT,2201,4,2
BERT,2202,4,2
BERT,2203,4,2
BERT,2204,4,2
BERT,2205,4,2
BERT,2206,4,2
BERT,2207,4,2
BERT,2208,4,2
BERT,2209,4,2
BERT,2210,4,2
BERT,2211,4,2
BERT,2212,4,2
BERT,2213,4,2
BERT,2214,4,2
BERT,2215,4,2
BERT,2216,4,2
BERT,2217,4,2
BERT,2218,4,2
BERT,2219,4,2
BERT,2220,4,2
BERT,2221,4,2
BERT,2222,4,2
BERT,2223,4,2
BERT,2224,4,2
BERT,2225,4,2
BERT,2226,4,2
BERT,2227,4,2
BERT,2228,4,2
BERT,2229,4,2
BERT,2230,4,2
BERT,2231,4,2
BERT,2232,4,2
BERT,2233,4,2
BERT,2234,4,2
BERT,2235,4,2
BERT,2236,4,2
BERT,2237,4,2
BERT,2238,4,2
BERT,2239,4,2
BERT,2240,4,2
BERT,2241,4,2
BERT,2242,4,2
BERT,2243,4,2
BERT,2244,4,2
BERT,2245,4,2
BERT,2246,4,2
BERT,2247,4,2
BERT,2248,4,2
BERT,2249,4,2
BERT,2250,4,2
BERT,2251,4,2
BERT,2252,4,2
BERT,2253,4,2
BERT,2254,4,2
BERT,2255,4,2
BERT,2256,4,2
BERT,2257,4,2
BERT,2258,4,2
BERT,2259,4,2
BERT,2260,4,2
BERT,2261,4,2
BERT,2262,4,2
BERT,2263,4,2
BERT,2264,4,2
BERT,2265,4,2
BERT,2266,4,2
BERT,2267,4,2
BERT,2268,4,2
BERT,2269,4,2
BERT,2270,4,2
BERT,2271,4,2
BERT,2272,4,2
BERT,2273,4,2
BERT,2274,4,2
BERT,2275,4,2
BERT,2276,4,2
BERT,2277,4,2
BERT,2278,4,2
BERT,2279,4,2
BERT,2280,4,2
BERT,2281,4,2
BERT,2282,4,2
BERT,2283,4,2
BERT,2284,4,2
BERT,2285,4,2
BERT,2286,4,2
BERT,2287,4,2
BERT,2288,4,2
BERT,2289,4,2
BERT,2290,4,2
BERT,2291,4,2
BERT,2292,4,2
BERT,2293,4,2
BERT,2294,4,2
BERT,2295,4,2
BERT,2296,4,2
BERT,2297,4,2
BERT,2298,4,2
BERT,2299,4,2
BERT,2300,4,2
BERT,2301,4,2
BERT,2302,4,2
BERT,2303,4,2
BERT,2304,4,2
BERT,2305,4,2
BERT,2306,4,2
BERT,2307,4,2
BERT,2308,4,2
BERT,2309,4,2
BERT,2310,4,2
BERT,2311,4,2
BERT,2312,4,2
BERT,2313,4,2
BERT,2314,4,2
BERT,2315,4,2
BERT,2316,4,2
BERT,2317,4,2
BERT,2318,4,2
BERT,2319,4,2
BERT,2320,4,2
BERT,2321,4,2
BERT,2322,4,2
BERT,2323,4,2
BERT,2324,4,2
BERT,2325,4,2
BERT,2326,4,2
BERT,2327,4,2
BERT,2328,4,2
BERT,2329,4,2
BERT,2330,4,2
BERT,2331,4,2
BERT,2332,4,2
BERT,2333,4,2
BERT,2334,4,2
BERT,2335,4,2
BERT,2336,4,2
BERT,2337,4,2
BERT,2338,4,2
BERT,2339,4,2
BERT,2340,4,2
BERT,2341,4,2
BERT,2342,4,2
BERT,2343,4,2
BERT,2344,4,2
BERT,2345,4,2
BERT,2346,4,2
BERT,2347,4,2
BERT,2348,4,2
BERT,2349,4,2
BERT,2350,4,2
BERT,2351,4,2
BERT,2352,4,2
BERT,2353,4,2
BERT,2354,4,2
BERT,2355,4,2
BERT,2356,4,2
BERT,2357,4,2
BERT,2358,4,2
BERT,2359,4,2
BERT,2360,4,2
BERT,2361,4,2
BERT,2362,4,2
BERT,2363,4,2
BERT,2364,4,2
BERT,2365,4,2
BERT,2366,4,2
BERT,2367,4,2
BERT,2368,4,2
BERT,2369,4,2
BERT,2370,4,2
BERT,2371,4,2
BERT,2372,4,2
BERT,2373,4,2
BERT,2374,4,2
BERT,2375,4,2
BERT,2376,4,2
BERT,2377,4,2
BERT,2378,4,2
BERT,2379,4,2
BERT,2380,4,2
BERT,2381,4,2
BERT,2382,4,2
BERT,2383,4,2
BERT,2384,4,2
BERT,2385,4,2
BERT,2386,4,2
BERT,2387,4,2
BERT,2388,4,2
BERT,2389,4,2
BERT,2390,4,2
BERT,2391,4,2
BERT,2392,4,2
BERT,2393,4,2
BERT,2394,4,2
BERT,2395,4,2
BERT,2396,4,2
BERT,2397,4,2
BERT,2398,4,2
BERT,2399,4,2
BERT,2400,4,2
BERT,2401,4,2
BERT,2402,4,2
BERT,2403,4,2
BERT,2404,4,2
BERT,2405,4,2
BERT,2406,4,2
BERT,2407,4,2
BERT,2408,4,2
BERT,2409,4,2
BERT,2410,4,2
BERT,2411,4,2
BERT,2412,4,2
BERT,2413,4,2
BERT,2414,4,2
BERT,2415,4,2
BERT,2416,4,2
BERT,2417,4,2
BERT,2418,4,2
BERT,2419,4,2
BERT,2420,4,2
BERT,2421,4,2
BERT,2422,4,2
BERT,2423,4,2
BERT,2424,4,2
BERT,2425,4,2
BERT,2426,4,2
BERT,2427,4,2
BERT,2428,4,2
BERT,2429,4,2
BERT,2430,4,2
BERT,2431,4,2
BERT,2432,4,2
BERT,2433,4,2
BERT,2434,4,2
BERT,2435,4,2
BERT,2436,4,2
BERT,2437,4,2
BERT,2438,4,2
BERT,2439,4,2
BERT,2440,4,2
BERT,2441,4,2
BERT,2442,4,2
BERT,2443,4,2
BERT,2444,4,2
BERT,2445,4,2
BERT,2446,4,2
BERT,2447,4,2
BERT,2448,4,2
BERT,2449,4,2
BERT,2450,4,2
BERT,2451,4,2
BERT,2452,4,2
BERT,2453,4,2
BERT,2454,4,2
BERT,2455,4,2
BERT,2456,4,2
BERT,2457,4,2
BERT,2458,4,2
BERT,2459,4,2
BERT,2460,4,2
BERT,2461,4,2
BERT,2462,4,2
BERT,2463,4,2
BERT,2464,4,2
BERT,2465,4,2
BERT,2466,4,2
BERT,2467,4,2
BERT,2468,4,2
BERT,2469,4,2
BERT,2470,4,2
BERT,2471,4,2
BERT,2472,4,2
BERT,2473,4,2
BERT,2474,4,2
BERT,2475,4,2
BERT,2476,4,2
BERT,2477,4,2
BERT,2478,4,2
BERT,2479,4,2
BERT,2480,4,2
BERT,2481,4,2
BERT,2482,4,2
BERT,2483,4,2
BERT,2484,4,2
BERT,2485,4,2
BERT,2486,4,2
BERT,2487,4,2
BERT,2488,4,2
BERT,2489,4,2
BERT,2490,4,2
BERT,2491,4,2
BERT,2492,4,2
BERT,2493,4,2
BERT,2494,4,2
BERT,2495,4,2
BERT,2496,4,2
BERT,2497,4,2
BERT,2498,4,2
BERT,2499,4,2
BERT,2500,4,1
BERT,2501,4,2
BERT,2502,4,2
BERT,2503,4,2
BERT,2504,4,2
BERT,2505,4,2
BERT,2506,4,2
BERT,2507,4,2
BERT,2508,4,2
BERT,2509,4,2
BERT,2510,4,2
BERT,2511,4,2
BERT,2512,4,2
BERT,2513,4,2
BERT,2514,4,2
BERT,2515,4,2
BERT,2516,4,2
BERT,2517,4,2
BERT,2518,4,2
BERT,2519,4,2
BERT,2520,4,2
BERT,2521,4,2
BERT,2522,4,2
BERT,2523,4,2
BERT,2524,4,2
BERT,2525,4,2
BERT,2526,4,2
BERT,2527,4,2
BERT,2528,4,2
BERT,2529,4,2
BERT,2530,4,2
BERT,2531,4,2
BERT,2532,4,2
BERT,2533,4,2
BERT,2534,4,2
BERT,2535,4,2
BERT,2536,4,2
BERT,2537,4,2
BERT,2538,4,2
BERT,2539,4,2
BERT,2540,4,2
BERT,2541,4,2
BERT,2542,4,2
BERT,2543,4,2
BERT,2544,4,2
BERT,2545,4,2
BERT,2546,4,2
BERT,2547,4,2
BERT,2548,4,2
BERT,2549,4,2
BERT,2550,4,2
BERT,2551,4,2
BERT,2552,4,2
BERT,2553,4,2
BERT,2554,4,2
BERT,2555,4,2
BERT,2556,4,2
BERT,2557,4,2
BERT,2558,4,2
BERT,2559,4,2
BERT,2560,4,2
BERT,2561,4,2
BERT,2562,4,2
BERT,2563,4,2
BERT,2564,4,2
BERT,2565,4,2
BERT,2566,4,2
BERT,2567,4,2
BERT,2568,4,2
BERT,2569,4,2
BERT,2570,4,2
BERT,2571,4,2
BERT,2572,4,2
BERT,2573,4,2
BERT,2574,4,2
BERT,2575,4,2
BERT,2576,4,2
BERT,2577,4,2
BERT,2578,4,2
BERT,2579,4,2
BERT,2580,4,2
BERT,2581,4,2
BERT,2582,4,2
BERT,2583,4,2
BERT,2584,4,2
BERT,2585,4,2
BERT,2586,4,2
BERT,2587,4,2
BERT,2588,4,2
BERT,2589,4,2
BERT,2590,4,2
BERT,2591,4,2
BERT,2592,4,2
BERT,2593,4,2
BERT,2594,4,2
BERT,2595,4,2
BERT,2596,4,2
BERT,2597,4,2
BERT,2598,4,2
BERT,2599,4,2
BERT,2600,4,2
BERT,2601,4,2
BERT,2602,4,2
BERT,2603,4,2
BERT,2604,4,2
BERT,2605,4,2
BERT,2606,4,2
BERT,2607,4,2
BERT,2608,4,2
BERT,2609,4,2
BERT,2610,4,2
BERT,2611,4,2
BERT,2612,4,2
BERT,2613,4,2
BERT,2614,4,2
BERT,2615,4,2
BERT,2616,4,2
BERT,2617,4,2
BERT,2618,4,2
BERT,2619,4,2
BERT,2620,4,2
BERT,2621,4,2
BERT,2622,4,2
BERT,2623,4,2
BERT,2624,4,2
BERT,2625,4,2
BERT,2626,4,2
BERT,2627,4,2
BERT,2628,4,2
BERT,2629,4,2
BERT,2630,4,2
